,Year,Month,Day,Station_Name
40309,2022,6,12,KVWX
40310,2022,6,12,KYUX
40311,2022,6,12,PACG
40312,2022,6,12,PAEC
40313,2022,6,12,PAHG
40314,2022,6,12,PAIH
40315,2022,6,12,PAKC
40316,2022,6,12,PAPD
40317,2022,6,12,PGUA
40318,2022,6,12,PHKI
40319,2022,6,12,PHKM
40320,2022,6,12,PHMO
40321,2022,6,12,PHWA
40322,2022,6,12,RKJK
40323,2022,6,12,RKSG
40324,2022,6,12,RODN
40325,2022,6,12,ROP4
40326,2022,6,12,TADW
40327,2022,6,12,TATL
40328,2022,6,12,TBNA
40329,2022,6,12,TBOS
40330,2022,6,12,TBWI
40331,2022,6,12,TCLT
40332,2022,6,12,TCMH
40333,2022,6,12,TCVG
40334,2022,6,12,TDAL
40335,2022,6,12,TDAY
40336,2022,6,12,TDCA
40337,2022,6,12,TDEN
40338,2022,6,12,TDFW
40339,2022,6,12,TDTW
40340,2022,6,12,TEWR
40341,2022,6,12,TFLL
40342,2022,6,12,THOU
40343,2022,6,12,TIAD
40344,2022,6,12,TIAH
40345,2022,6,12,TICH
40346,2022,6,12,TIDS
40347,2022,6,12,TJFK
40348,2022,6,12,TJUA
40349,2022,6,12,TLAS
40350,2022,6,12,TLVE
40351,2022,6,12,TMCO
40352,2022,6,12,TMDW
40353,2022,6,12,TMEM
40354,2022,6,12,TMIA
40355,2022,6,12,TMKE
40356,2022,6,12,TMSP
40357,2022,6,12,TMSY
40358,2022,6,12,TOKC
40359,2022,6,12,TORD
40360,2022,6,12,TPBI
40361,2022,6,12,TPHL
40362,2022,6,12,TPHX
40363,2022,6,12,TPIT
40364,2022,6,12,TRDU
40365,2022,6,12,TSDF
40366,2022,6,12,TSTL
40367,2022,6,12,TTPA
40368,2022,6,12,TTUL
40369,2022,6,13,KABR
40370,2022,6,13,KABX
40371,2022,6,13,KAKQ
40372,2022,6,13,KAMA
40373,2022,6,13,KAMX
40374,2022,6,13,KAPX
40375,2022,6,13,KARX
40376,2022,6,13,KATX
40377,2022,6,13,KBBX
40378,2022,6,13,KBGM
40379,2022,6,13,KBHX
40380,2022,6,13,KBIS
40381,2022,6,13,KBLX
40382,2022,6,13,KBMX
40383,2022,6,13,KBOX
40384,2022,6,13,KBRO
40385,2022,6,13,KBUF
40386,2022,6,13,KBYX
40387,2022,6,13,KCAE
40388,2022,6,13,KCBW
40389,2022,6,13,KCBX
40390,2022,6,13,KCCX
40391,2022,6,13,KCLE
40392,2022,6,13,KCLX
40393,2022,6,13,KCRP
40394,2022,6,13,KCXX
40395,2022,6,13,KCYS
40396,2022,6,13,KDAX
40397,2022,6,13,KDDC
40398,2022,6,13,KDFX
40399,2022,6,13,KDGX
40400,2022,6,13,KDIX
40401,2022,6,13,KDLH
40402,2022,6,13,KDMX
40403,2022,6,13,KDOX
40404,2022,6,13,KDTX
40405,2022,6,13,KDVN
40406,2022,6,13,KEAX
40407,2022,6,13,KEMX
40408,2022,6,13,KENX
40409,2022,6,13,KEOX
40410,2022,6,13,KEPZ
40411,2022,6,13,KESX
40412,2022,6,13,KEVX
40413,2022,6,13,KEWX
40414,2022,6,13,KEYX
40415,2022,6,13,KFCX
40416,2022,6,13,KFDR
40417,2022,6,13,KFFC
40418,2022,6,13,KFSD
40419,2022,6,13,KFTG
40420,2022,6,13,KFWS
40421,2022,6,13,KGGW
40422,2022,6,13,KGJX
40423,2022,6,13,KGLD
40424,2022,6,13,KGRB
40425,2022,6,13,KGRK
40426,2022,6,13,KGRR
40427,2022,6,13,KGSP
40428,2022,6,13,KGWX
40429,2022,6,13,KGYX
40430,2022,6,13,KHDX
40431,2022,6,13,KHGX
40432,2022,6,13,KHNX
40433,2022,6,13,KHPX
40434,2022,6,13,KHTX
40435,2022,6,13,KICT
40436,2022,6,13,KICX
40437,2022,6,13,KILN
40438,2022,6,13,KILX
40439,2022,6,13,KIND
40440,2022,6,13,KINX
40441,2022,6,13,KIWA
40442,2022,6,13,KIWX
40443,2022,6,13,KJAX
40444,2022,6,13,KJGX
40445,2022,6,13,KJKL
40446,2022,6,13,KLBB
40447,2022,6,13,KLCH
40448,2022,6,13,KLGX
40449,2022,6,13,KLIX
40450,2022,6,13,KLNX
40451,2022,6,13,KLOT
40452,2022,6,13,KLRX
40453,2022,6,13,KLSX
40454,2022,6,13,KLTX
40455,2022,6,13,KLVX
40456,2022,6,13,KLWX
40457,2022,6,13,KLZK
40458,2022,6,13,KMAF
40459,2022,6,13,KMAX
40460,2022,6,13,KMBX
40461,2022,6,13,KMHX
40462,2022,6,13,KMKX
40463,2022,6,13,KMLB
40464,2022,6,13,KMOB
40465,2022,6,13,KMPX
40466,2022,6,13,KMQT
40467,2022,6,13,KMRX
40468,2022,6,13,KMSX
40469,2022,6,13,KMTX
40470,2022,6,13,KMUX
40471,2022,6,13,KMVX
40472,2022,6,13,KMXX
40473,2022,6,13,KNKX
40474,2022,6,13,KNQA
40475,2022,6,13,KOAX
40476,2022,6,13,KOHX
40477,2022,6,13,KOKX
40478,2022,6,13,KOTX
40479,2022,6,13,KPAH
40480,2022,6,13,KPBZ
40481,2022,6,13,KPDT
40482,2022,6,13,KPOE
40483,2022,6,13,KPUX
40484,2022,6,13,KRAX
40485,2022,6,13,KRIW
40486,2022,6,13,KRLX
40487,2022,6,13,KRTX
40488,2022,6,13,KSFX
40489,2022,6,13,KSGF
40490,2022,6,13,KSHV
40491,2022,6,13,KSJT
40492,2022,6,13,KSOX
40493,2022,6,13,KSRX
40494,2022,6,13,KTBW
40495,2022,6,13,KTFX
40496,2022,6,13,KTLH
40497,2022,6,13,KTLX
40498,2022,6,13,KTWX
40499,2022,6,13,KTYX
40500,2022,6,13,KUDX
40501,2022,6,13,KUEX
40502,2022,6,13,KVAX
40503,2022,6,13,KVBX
40504,2022,6,13,KVNX
40505,2022,6,13,KVTX
40506,2022,6,13,KVWX
40507,2022,6,13,KYUX
40508,2022,6,13,PACG
40509,2022,6,13,PAEC
40510,2022,6,13,PAHG
40511,2022,6,13,PAIH
40512,2022,6,13,PAKC
40513,2022,6,13,PAPD
40514,2022,6,13,PGUA
40515,2022,6,13,PHKI
40516,2022,6,13,PHKM
40517,2022,6,13,PHMO
40518,2022,6,13,PHWA
40519,2022,6,13,RKJK
40520,2022,6,13,RKSG
40521,2022,6,13,RODN
40522,2022,6,13,ROP4
40523,2022,6,13,TADW
40524,2022,6,13,TATL
40525,2022,6,13,TBNA
40526,2022,6,13,TBOS
40527,2022,6,13,TBWI
40528,2022,6,13,TCLT
40529,2022,6,13,TCMH
40530,2022,6,13,TCVG
40531,2022,6,13,TDAL
40532,2022,6,13,TDAY
40533,2022,6,13,TDCA
40534,2022,6,13,TDEN
40535,2022,6,13,TDFW
40536,2022,6,13,TDTW
40537,2022,6,13,TEWR
40538,2022,6,13,TFLL
40539,2022,6,13,THOU
40540,2022,6,13,TIAD
40541,2022,6,13,TIAH
40542,2022,6,13,TICH
40543,2022,6,13,TIDS
40544,2022,6,13,TJFK
40545,2022,6,13,TJUA
40546,2022,6,13,TLAS
40547,2022,6,13,TLVE
40548,2022,6,13,TMCI
40549,2022,6,13,TMCO
40550,2022,6,13,TMDW
40551,2022,6,13,TMEM
40552,2022,6,13,TMIA
40553,2022,6,13,TMKE
40554,2022,6,13,TMSP
40555,2022,6,13,TMSY
40556,2022,6,13,TOKC
40557,2022,6,13,TORD
40558,2022,6,13,TPBI
40559,2022,6,13,TPHL
40560,2022,6,13,TPHX
40561,2022,6,13,TPIT
40562,2022,6,13,TRDU
40563,2022,6,13,TSDF
40564,2022,6,13,TSTL
40565,2022,6,13,TTPA
40566,2022,6,13,TTUL
40567,2022,6,14,KABR
40568,2022,6,14,KABX
40569,2022,6,14,KAKQ
40570,2022,6,14,KAMA
40571,2022,6,14,KAMX
40572,2022,6,14,KAPX
40573,2022,6,14,KARX
40574,2022,6,14,KATX
40575,2022,6,14,KBBX
40576,2022,6,14,KBGM
40577,2022,6,14,KBHX
40578,2022,6,14,KBIS
40579,2022,6,14,KBLX
40580,2022,6,14,KBMX
40581,2022,6,14,KBOX
40582,2022,6,14,KBRO
40583,2022,6,14,KBUF
40584,2022,6,14,KBYX
40585,2022,6,14,KCAE
40586,2022,6,14,KCBW
40587,2022,6,14,KCBX
40588,2022,6,14,KCCX
40589,2022,6,14,KCLE
40590,2022,6,14,KCLX
40591,2022,6,14,KCRP
40592,2022,6,14,KCXX
40593,2022,6,14,KCYS
40594,2022,6,14,KDAX
40595,2022,6,14,KDDC
40596,2022,6,14,KDFX
40597,2022,6,14,KDGX
40598,2022,6,14,KDIX
40599,2022,6,14,KDLH
40600,2022,6,14,KDMX
40601,2022,6,14,KDOX
40602,2022,6,14,KDTX
40603,2022,6,14,KDVN
40604,2022,6,14,KEAX
40605,2022,6,14,KEMX
40606,2022,6,14,KENX
40607,2022,6,14,KEOX
40608,2022,6,14,KEPZ
40609,2022,6,14,KESX
40610,2022,6,14,KEVX
40611,2022,6,14,KEWX
40612,2022,6,14,KEYX
40613,2022,6,14,KFCX
40614,2022,6,14,KFDR
40615,2022,6,14,KFFC
40616,2022,6,14,KFSD
40617,2022,6,14,KFTG
40618,2022,6,14,KFWS
40619,2022,6,14,KGGW
40620,2022,6,14,KGJX
40621,2022,6,14,KGLD
40622,2022,6,14,KGRB
40623,2022,6,14,KGRK
40624,2022,6,14,KGRR
40625,2022,6,14,KGSP
40626,2022,6,14,KGWX
40627,2022,6,14,KGYX
40628,2022,6,14,KHDX
40629,2022,6,14,KHGX
40630,2022,6,14,KHNX
40631,2022,6,14,KHPX
40632,2022,6,14,KHTX
40633,2022,6,14,KICT
40634,2022,6,14,KICX
40635,2022,6,14,KILN
40636,2022,6,14,KILX
40637,2022,6,14,KIND
40638,2022,6,14,KINX
40639,2022,6,14,KIWA
40640,2022,6,14,KIWX
40641,2022,6,14,KJAX
40642,2022,6,14,KJGX
40643,2022,6,14,KJKL
40644,2022,6,14,KLBB
40645,2022,6,14,KLCH
40646,2022,6,14,KLGX
40647,2022,6,14,KLIX
40648,2022,6,14,KLNX
40649,2022,6,14,KLOT
40650,2022,6,14,KLRX
40651,2022,6,14,KLSX
40652,2022,6,14,KLTX
40653,2022,6,14,KLVX
40654,2022,6,14,KLWX
40655,2022,6,14,KLZK
40656,2022,6,14,KMAF
40657,2022,6,14,KMAX
40658,2022,6,14,KMBX
40659,2022,6,14,KMHX
40660,2022,6,14,KMKX
40661,2022,6,14,KMLB
40662,2022,6,14,KMOB
40663,2022,6,14,KMPX
40664,2022,6,14,KMQT
40665,2022,6,14,KMRX
40666,2022,6,14,KMSX
40667,2022,6,14,KMTX
40668,2022,6,14,KMUX
40669,2022,6,14,KMVX
40670,2022,6,14,KMXX
40671,2022,6,14,KNKX
40672,2022,6,14,KNQA
40673,2022,6,14,KOAX
40674,2022,6,14,KOHX
40675,2022,6,14,KOKX
40676,2022,6,14,KOTX
40677,2022,6,14,KPAH
40678,2022,6,14,KPBZ
40679,2022,6,14,KPDT
40680,2022,6,14,KPOE
40681,2022,6,14,KPUX
40682,2022,6,14,KRAX
40683,2022,6,14,KRIW
40684,2022,6,14,KRLX
40685,2022,6,14,KRTX
40686,2022,6,14,KSFX
40687,2022,6,14,KSGF
40688,2022,6,14,KSHV
40689,2022,6,14,KSJT
40690,2022,6,14,KSOX
40691,2022,6,14,KSRX
40692,2022,6,14,KTBW
40693,2022,6,14,KTFX
40694,2022,6,14,KTLH
40695,2022,6,14,KTLX
40696,2022,6,14,KTWX
40697,2022,6,14,KUDX
40698,2022,6,14,KUEX
40699,2022,6,14,KVAX
40700,2022,6,14,KVBX
40701,2022,6,14,KVNX
40702,2022,6,14,KVTX
40703,2022,6,14,KVWX
40704,2022,6,14,KYUX
40705,2022,6,14,PABC
40706,2022,6,14,PACG
40707,2022,6,14,PAEC
40708,2022,6,14,PAHG
40709,2022,6,14,PAIH
40710,2022,6,14,PAKC
40711,2022,6,14,PAPD
40712,2022,6,14,PGUA
40713,2022,6,14,PHKI
40714,2022,6,14,PHKM
40715,2022,6,14,PHMO
40716,2022,6,14,PHWA
40717,2022,6,14,RKJK
40718,2022,6,14,RKSG
40719,2022,6,14,RODN
40720,2022,6,14,ROP4
40721,2022,6,14,TADW
40722,2022,6,14,TATL
40723,2022,6,14,TBNA
40724,2022,6,14,TBOS
40725,2022,6,14,TBWI
40726,2022,6,14,TCLT
40727,2022,6,14,TCMH
40728,2022,6,14,TCVG
40729,2022,6,14,TDAL
40730,2022,6,14,TDAY
40731,2022,6,14,TDCA
40732,2022,6,14,TDEN
40733,2022,6,14,TDFW
40734,2022,6,14,TDTW
40735,2022,6,14,TEWR
40736,2022,6,14,TFLL
40737,2022,6,14,THOU
40738,2022,6,14,TIAD
40739,2022,6,14,TIAH
40740,2022,6,14,TICH
40741,2022,6,14,TIDS
40742,2022,6,14,TJFK
40743,2022,6,14,TJUA
40744,2022,6,14,TLAS
40745,2022,6,14,TLVE
40746,2022,6,14,TMCI
40747,2022,6,14,TMCO
40748,2022,6,14,TMDW
40749,2022,6,14,TMEM
40750,2022,6,14,TMIA
40751,2022,6,14,TMKE
40752,2022,6,14,TMSP
40753,2022,6,14,TMSY
40754,2022,6,14,TOKC
40755,2022,6,14,TORD
40756,2022,6,14,TPBI
40757,2022,6,14,TPHL
40758,2022,6,14,TPHX
40759,2022,6,14,TPIT
40760,2022,6,14,TRDU
40761,2022,6,14,TSDF
40762,2022,6,14,TSLC
40763,2022,6,14,TSTL
40764,2022,6,14,TTPA
40765,2022,6,14,TTUL
40766,2022,6,15,KABR
40767,2022,6,15,KABX
40768,2022,6,15,KAKQ
40769,2022,6,15,KAMA
40770,2022,6,15,KAMX
40771,2022,6,15,KAPX
40772,2022,6,15,KARX
40773,2022,6,15,KATX
40774,2022,6,15,KBBX
40775,2022,6,15,KBGM
40776,2022,6,15,KBHX
40777,2022,6,15,KBIS
40778,2022,6,15,KBLX
40779,2022,6,15,KBMX
40780,2022,6,15,KBOX
40781,2022,6,15,KBRO
40782,2022,6,15,KBUF
40783,2022,6,15,KBYX
40784,2022,6,15,KCAE
40785,2022,6,15,KCBW
40786,2022,6,15,KCBX
40787,2022,6,15,KCCX
40788,2022,6,15,KCLE
40789,2022,6,15,KCLX
40790,2022,6,15,KCRP
40791,2022,6,15,KCXX
40792,2022,6,15,KCYS
40793,2022,6,15,KDAX
40794,2022,6,15,KDDC
40795,2022,6,15,KDFX
40796,2022,6,15,KDGX
40797,2022,6,15,KDIX
40798,2022,6,15,KDLH
40799,2022,6,15,KDMX
40800,2022,6,15,KDOX
40801,2022,6,15,KDTX
40802,2022,6,15,KDVN
40803,2022,6,15,KEAX
40804,2022,6,15,KEMX
40805,2022,6,15,KENX
40806,2022,6,15,KEOX
40807,2022,6,15,KEPZ
40808,2022,6,15,KESX
40809,2022,6,15,KEVX
40810,2022,6,15,KEWX
40811,2022,6,15,KEYX
40812,2022,6,15,KFCX
40813,2022,6,15,KFDR
40814,2022,6,15,KFDX
40815,2022,6,15,KFFC
40816,2022,6,15,KFSD
40817,2022,6,15,KFSX
40818,2022,6,15,KFTG
40819,2022,6,15,KFWS
40820,2022,6,15,KGGW
40821,2022,6,15,KGJX
40822,2022,6,15,KGLD
40823,2022,6,15,KGRB
40824,2022,6,15,KGRK
40825,2022,6,15,KGRR
40826,2022,6,15,KGSP
40827,2022,6,15,KGWX
40828,2022,6,15,KGYX
40829,2022,6,15,KHDX
40830,2022,6,15,KHGX
40831,2022,6,15,KHNX
40832,2022,6,15,KHPX
40833,2022,6,15,KHTX
40834,2022,6,15,KICT
40835,2022,6,15,KICX
40836,2022,6,15,KILN
40837,2022,6,15,KILX
40838,2022,6,15,KIND
40839,2022,6,15,KINX
40840,2022,6,15,KIWA
40841,2022,6,15,KIWX
40842,2022,6,15,KJAX
40843,2022,6,15,KJGX
40844,2022,6,15,KJKL
40845,2022,6,15,KLBB
40846,2022,6,15,KLCH
40847,2022,6,15,KLGX
40848,2022,6,15,KLIX
40849,2022,6,15,KLNX
40850,2022,6,15,KLOT
40851,2022,6,15,KLRX
40852,2022,6,15,KLSX
40853,2022,6,15,KLTX
40854,2022,6,15,KLVX
40855,2022,6,15,KLWX
40856,2022,6,15,KLZK
40857,2022,6,15,KMAF
40858,2022,6,15,KMAX
40859,2022,6,15,KMBX
40860,2022,6,15,KMHX
40861,2022,6,15,KMKX
40862,2022,6,15,KMLB
40863,2022,6,15,KMOB
40864,2022,6,15,KMPX
40865,2022,6,15,KMQT
40866,2022,6,15,KMRX
40867,2022,6,15,KMSX
40868,2022,6,15,KMTX
40869,2022,6,15,KMUX
40870,2022,6,15,KMVX
40871,2022,6,15,KMXX
40872,2022,6,15,KNKX
40873,2022,6,15,KNQA
40874,2022,6,15,KOAX
40875,2022,6,15,KOHX
40876,2022,6,15,KOKX
40877,2022,6,15,KOTX
40878,2022,6,15,KPAH
40879,2022,6,15,KPBZ
40880,2022,6,15,KPDT
40881,2022,6,15,KPOE
40882,2022,6,15,KPUX
40883,2022,6,15,KRAX
40884,2022,6,15,KRIW
40885,2022,6,15,KRLX
40886,2022,6,15,KRTX
40887,2022,6,15,KSFX
40888,2022,6,15,KSGF
40889,2022,6,15,KSHV
40890,2022,6,15,KSJT
40891,2022,6,15,KSOX
40892,2022,6,15,KSRX
40893,2022,6,15,KTBW
40894,2022,6,15,KTFX
40895,2022,6,15,KTLH
40896,2022,6,15,KTLX
40897,2022,6,15,KTWX
40898,2022,6,15,KUDX
40899,2022,6,15,KUEX
40900,2022,6,15,KVAX
40901,2022,6,15,KVBX
40902,2022,6,15,KVNX
40903,2022,6,15,KVTX
40904,2022,6,15,KVWX
40905,2022,6,15,KYUX
40906,2022,6,15,PABC
40907,2022,6,15,PACG
40908,2022,6,15,PAEC
40909,2022,6,15,PAHG
40910,2022,6,15,PAIH
40911,2022,6,15,PAKC
40912,2022,6,15,PAPD
40913,2022,6,15,PGUA
40914,2022,6,15,PHKI
40915,2022,6,15,PHKM
40916,2022,6,15,PHMO
40917,2022,6,15,PHWA
40918,2022,6,15,RKJK
40919,2022,6,15,RKSG
40920,2022,6,15,RODN
40921,2022,6,15,ROP4
40922,2022,6,15,TADW
40923,2022,6,15,TATL
40924,2022,6,15,TBNA
40925,2022,6,15,TBOS
40926,2022,6,15,TBWI
40927,2022,6,15,TCLT
40928,2022,6,15,TCMH
40929,2022,6,15,TCVG
40930,2022,6,15,TDAL
40931,2022,6,15,TDAY
40932,2022,6,15,TDCA
40933,2022,6,15,TDEN
40934,2022,6,15,TDFW
40935,2022,6,15,TDTW
40936,2022,6,15,TEWR
40937,2022,6,15,TFLL
40938,2022,6,15,THOU
40939,2022,6,15,TIAD
40940,2022,6,15,TIAH
40941,2022,6,15,TICH
40942,2022,6,15,TIDS
40943,2022,6,15,TJFK
40944,2022,6,15,TJUA
40945,2022,6,15,TLAS
40946,2022,6,15,TLVE
40947,2022,6,15,TMCI
40948,2022,6,15,TMCO
40949,2022,6,15,TMDW
40950,2022,6,15,TMEM
40951,2022,6,15,TMIA
40952,2022,6,15,TMKE
40953,2022,6,15,TMSP
40954,2022,6,15,TMSY
40955,2022,6,15,TOKC
40956,2022,6,15,TORD
40957,2022,6,15,TPBI
40958,2022,6,15,TPHL
40959,2022,6,15,TPHX
40960,2022,6,15,TPIT
40961,2022,6,15,TRDU
40962,2022,6,15,TSDF
40963,2022,6,15,TSLC
40964,2022,6,15,TSTL
40965,2022,6,15,TTPA
40966,2022,6,15,TTUL
40967,2022,6,16,KABR
40968,2022,6,16,KABX
40969,2022,6,16,KAKQ
40970,2022,6,16,KAMA
40971,2022,6,16,KAMX
40972,2022,6,16,KAPX
40973,2022,6,16,KARX
40974,2022,6,16,KATX
40975,2022,6,16,KBBX
40976,2022,6,16,KBGM
40977,2022,6,16,KBHX
40978,2022,6,16,KBIS
40979,2022,6,16,KBLX
40980,2022,6,16,KBMX
40981,2022,6,16,KBOX
40982,2022,6,16,KBRO
40983,2022,6,16,KBUF
40984,2022,6,16,KBYX
40985,2022,6,16,KCAE
40986,2022,6,16,KCBW
40987,2022,6,16,KCBX
40988,2022,6,16,KCCX
40989,2022,6,16,KCLE
40990,2022,6,16,KCLX
40991,2022,6,16,KCRP
40992,2022,6,16,KCXX
40993,2022,6,16,KCYS
40994,2022,6,16,KDAX
40995,2022,6,16,KDDC
40996,2022,6,16,KDFX
40997,2022,6,16,KDGX
40998,2022,6,16,KDIX
40999,2022,6,16,KDLH
41000,2022,6,16,KDMX
41001,2022,6,16,KDOX
41002,2022,6,16,KDTX
41003,2022,6,16,KDVN
41004,2022,6,16,KEAX
41005,2022,6,16,KEMX
41006,2022,6,16,KENX
41007,2022,6,16,KEOX
41008,2022,6,16,KEPZ
41009,2022,6,16,KESX
41010,2022,6,16,KEVX
41011,2022,6,16,KEWX
41012,2022,6,16,KEYX
41013,2022,6,16,KFCX
41014,2022,6,16,KFDR
41015,2022,6,16,KFDX
41016,2022,6,16,KFFC
41017,2022,6,16,KFSD
41018,2022,6,16,KFSX
41019,2022,6,16,KFTG
41020,2022,6,16,KFWS
41021,2022,6,16,KGGW
41022,2022,6,16,KGJX
41023,2022,6,16,KGLD
41024,2022,6,16,KGRB
41025,2022,6,16,KGRK
41026,2022,6,16,KGRR
41027,2022,6,16,KGSP
41028,2022,6,16,KGWX
41029,2022,6,16,KGYX
41030,2022,6,16,KHDX
41031,2022,6,16,KHGX
41032,2022,6,16,KHNX
41033,2022,6,16,KHPX
41034,2022,6,16,KHTX
41035,2022,6,16,KICT
41036,2022,6,16,KICX
41037,2022,6,16,KILN
41038,2022,6,16,KILX
41039,2022,6,16,KIND
41040,2022,6,16,KINX
41041,2022,6,16,KIWA
41042,2022,6,16,KIWX
41043,2022,6,16,KJAX
41044,2022,6,16,KJGX
41045,2022,6,16,KJKL
41046,2022,6,16,KLBB
41047,2022,6,16,KLCH
41048,2022,6,16,KLGX
41049,2022,6,16,KLIX
41050,2022,6,16,KLNX
41051,2022,6,16,KLOT
41052,2022,6,16,KLRX
41053,2022,6,16,KLSX
41054,2022,6,16,KLTX
41055,2022,6,16,KLVX
41056,2022,6,16,KLWX
41057,2022,6,16,KLZK
41058,2022,6,16,KMAF
41059,2022,6,16,KMAX
41060,2022,6,16,KMBX
41061,2022,6,16,KMHX
41062,2022,6,16,KMKX
41063,2022,6,16,KMLB
41064,2022,6,16,KMOB
41065,2022,6,16,KMPX
41066,2022,6,16,KMQT
41067,2022,6,16,KMRX
41068,2022,6,16,KMSX
41069,2022,6,16,KMTX
41070,2022,6,16,KMUX
41071,2022,6,16,KMVX
41072,2022,6,16,KMXX
41073,2022,6,16,KNKX
41074,2022,6,16,KNQA
41075,2022,6,16,KOAX
41076,2022,6,16,KOHX
41077,2022,6,16,KOKX
41078,2022,6,16,KOTX
41079,2022,6,16,KPAH
41080,2022,6,16,KPBZ
41081,2022,6,16,KPDT
41082,2022,6,16,KPOE
41083,2022,6,16,KPUX
41084,2022,6,16,KRAX
41085,2022,6,16,KRGX
41086,2022,6,16,KRIW
41087,2022,6,16,KRLX
41088,2022,6,16,KRTX
41089,2022,6,16,KSFX
41090,2022,6,16,KSGF
41091,2022,6,16,KSHV
41092,2022,6,16,KSJT
41093,2022,6,16,KSOX
41094,2022,6,16,KSRX
41095,2022,6,16,KTBW
41096,2022,6,16,KTFX
41097,2022,6,16,KTLH
41098,2022,6,16,KTLX
41099,2022,6,16,KTWX
41100,2022,6,16,KUDX
41101,2022,6,16,KUEX
41102,2022,6,16,KVAX
41103,2022,6,16,KVBX
41104,2022,6,16,KVNX
41105,2022,6,16,KVTX
41106,2022,6,16,KVWX
41107,2022,6,16,KYUX
41108,2022,6,16,PABC
41109,2022,6,16,PACG
41110,2022,6,16,PAEC
41111,2022,6,16,PAHG
41112,2022,6,16,PAIH
41113,2022,6,16,PAKC
41114,2022,6,16,PAPD
41115,2022,6,16,PGUA
41116,2022,6,16,PHKI
41117,2022,6,16,PHKM
41118,2022,6,16,PHMO
41119,2022,6,16,PHWA
41120,2022,6,16,RKJK
41121,2022,6,16,RKSG
41122,2022,6,16,RODN
41123,2022,6,16,ROP4
41124,2022,6,16,TADW
41125,2022,6,16,TATL
41126,2022,6,16,TBNA
41127,2022,6,16,TBOS
41128,2022,6,16,TBWI
41129,2022,6,16,TCLT
41130,2022,6,16,TCMH
41131,2022,6,16,TCVG
41132,2022,6,16,TDAL
41133,2022,6,16,TDAY
41134,2022,6,16,TDCA
41135,2022,6,16,TDEN
41136,2022,6,16,TDFW
41137,2022,6,16,TDTW
41138,2022,6,16,TEWR
41139,2022,6,16,TFLL
41140,2022,6,16,THOU
41141,2022,6,16,TIAD
41142,2022,6,16,TIAH
41143,2022,6,16,TICH
41144,2022,6,16,TIDS
41145,2022,6,16,TJFK
41146,2022,6,16,TJUA
41147,2022,6,16,TLAS
41148,2022,6,16,TLVE
41149,2022,6,16,TMCI
41150,2022,6,16,TMCO
41151,2022,6,16,TMDW
41152,2022,6,16,TMEM
41153,2022,6,16,TMIA
41154,2022,6,16,TMKE
41155,2022,6,16,TMSP
41156,2022,6,16,TMSY
41157,2022,6,16,TOKC
41158,2022,6,16,TORD
41159,2022,6,16,TPBI
41160,2022,6,16,TPHL
41161,2022,6,16,TPHX
41162,2022,6,16,TPIT
41163,2022,6,16,TRDU
41164,2022,6,16,TSDF
41165,2022,6,16,TSLC
41166,2022,6,16,TSTL
41167,2022,6,16,TTPA
41168,2022,6,16,TTUL
41169,2022,6,17,KABR
41170,2022,6,17,KABX
41171,2022,6,17,KAKQ
41172,2022,6,17,KAMA
41173,2022,6,17,KAMX
41174,2022,6,17,KAPX
41175,2022,6,17,KARX
41176,2022,6,17,KATX
41177,2022,6,17,KBBX
41178,2022,6,17,KBGM
41179,2022,6,17,KBHX
41180,2022,6,17,KBIS
41181,2022,6,17,KBLX
41182,2022,6,17,KBMX
41183,2022,6,17,KBOX
41184,2022,6,17,KBRO
41185,2022,6,17,KBUF
41186,2022,6,17,KBYX
41187,2022,6,17,KCAE
41188,2022,6,17,KCBW
41189,2022,6,17,KCBX
41190,2022,6,17,KCCX
41191,2022,6,17,KCLE
41192,2022,6,17,KCLX
41193,2022,6,17,KCRP
41194,2022,6,17,KCXX
41195,2022,6,17,KCYS
41196,2022,6,17,KDAX
41197,2022,6,17,KDDC
41198,2022,6,17,KDFX
41199,2022,6,17,KDGX
41200,2022,6,17,KDIX
41201,2022,6,17,KDLH
41202,2022,6,17,KDMX
41203,2022,6,17,KDOX
41204,2022,6,17,KDTX
41205,2022,6,17,KDVN
41206,2022,6,17,KEAX
41207,2022,6,17,KEMX
41208,2022,6,17,KENX
41209,2022,6,17,KEOX
41210,2022,6,17,KEPZ
41211,2022,6,17,KESX
41212,2022,6,17,KEVX
41213,2022,6,17,KEWX
41214,2022,6,17,KEYX
41215,2022,6,17,KFCX
41216,2022,6,17,KFDR
41217,2022,6,17,KFDX
41218,2022,6,17,KFFC
41219,2022,6,17,KFSD
41220,2022,6,17,KFSX
41221,2022,6,17,KFTG
41222,2022,6,17,KFWS
41223,2022,6,17,KGGW
41224,2022,6,17,KGJX
41225,2022,6,17,KGLD
41226,2022,6,17,KGRB
41227,2022,6,17,KGRK
41228,2022,6,17,KGRR
41229,2022,6,17,KGSP
41230,2022,6,17,KGWX
41231,2022,6,17,KGYX
41232,2022,6,17,KHDX
41233,2022,6,17,KHGX
41234,2022,6,17,KHNX
41235,2022,6,17,KHPX
41236,2022,6,17,KHTX
41237,2022,6,17,KICT
41238,2022,6,17,KICX
41239,2022,6,17,KILN
41240,2022,6,17,KILX
41241,2022,6,17,KIND
41242,2022,6,17,KINX
41243,2022,6,17,KIWA
41244,2022,6,17,KIWX
41245,2022,6,17,KJAX
